Client ID,FL Round,Training Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,243.43,54.88,,3,274,37,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,1,246.13,54.48,,3,275,46,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,1,238.79,61.24,,3,274,37,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,1,243.9,55.86,302.38,3,275,37,CNN 16k,IID,CIFAR-10,3186.67,0.258,0.2265,2.8182,637.09,0.2635,0.2323,2.7886
Client 1,2,253.26,54.69,,3,274,37,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,2,250.8,55.78,,3,275,46,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,2,258.68,53.44,,3,274,37,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,2,261.06,54.87,315.95,3,276,37,CNN 16k,IID,CIFAR-10,2758.7,0.3566,0.3374,2.3304,552.05,0.3575,0.3379,2.3259
Client 1,3,259.47,55.6,,3,274,37,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,3,257.6,57.4,,3,275,46,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,3,256.9,61.72,,3,275,37,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,3,264.5,53.73,318.64,3,274,37,CNN 16k,IID,CIFAR-10,2576.74,0.3947,0.3873,2.1901,517.59,0.3897,0.3822,2.2095
Client 1,4,248.46,56.41,,3,275,37,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,4,254.75,51.14,,3,275,46,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,4,250.97,50.25,,3,274,37,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,4,253.94,47.56,305.92,3,274,38,CNN 16k,IID,CIFAR-10,2482.45,0.4167,0.4052,2.1747,500.39,0.407,0.3953,2.2176
